Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,0.7916684312481022,0.8492268601368458,0.7676068246493949,0.8449809551239014,535796800,0.0,0.0
2000-01-04 00:00:00-05:00,0.817145262161629,0.835073093942375,0.763832738949059,0.7737405896186829,512377600,0.0,0.0
2000-01-05 00:00:00-05:00,0.7831756079110989,0.8346011052905677,0.7775144699141842,0.7850626707077026,778321600,0.0,0.0
2000-01-06 00:00:00-05:00,0.8011046363729583,0.8077093338049967,0.7171249389648438,0.7171249389648438,767972800,0.0,0.0
2000-01-07 00:00:00-05:00,0.7284482414457291,0.7624177098080774,0.720900036219156,0.7510945200920105,460734400,0.0,0.0
2000-01-10 00:00:00-05:00,0.7699657049818147,0.7718527684953885,0.715237889906151,0.7378841638565063,505064000,0.0,0.0
2000-01-11 00:00:00-05:00,0.7242020188100383,0.7501506335545186,0.6831561445760127,0.7001404166221619,441548800,0.0,0.0
2000-01-12 00:00:00-05:00,0.7171250722730291,0.7209000568706643,0.6529611181997317,0.658151388168335,976068800,0.0,0.0
2000-01-13 00:00:00-05:00,0.7132322331676848,0.745432137307706,0.6982533467501953,0.7303348779678345,1032684800,0.0,0.0
2000-01-14 00:00:00-05:00,0.75486849455992,0.7718527717546212,0.7501508609525228,0.7581708431243896,390376000,0.0,0.0
2000-01-18 00:00:00-05:00,0.7624174520736626,0.800160985093673,0.758170740838241,0.7845911383628845,459177600,0.0,0.0
2000-01-19 00:00:00-05:00,0.7973294818657971,0.8209193074129396,0.7803451582064681,0.8044067621231079,597643200,0.0,0.0
2000-01-20 00:00:00-05:00,0.8718733336434945,0.9171650805243108,0.8567761182785034,0.8567761182785034,1831132800,0.0,0.0
2000-01-21 00:00:00-05:00,0.8624371660709034,0.8624371660709034,0.8317708593309513,0.8402634263038635,495924800,0.0,0.0
2000-01-24 00:00:00-05:00,0.8185605844063887,0.8511139013271118,0.7935554705253479,0.8020480871200562,440876800,0.0,0.0
2000-01-25 00:00:00-05:00,0.792611996155498,0.8539454128379856,0.7727970993949193,0.8473398089408875,497145600,0.0,0.0
2000-01-26 00:00:00-05:00,0.83035543328911,0.8619652412300578,0.828468420472946,0.8317707180976868,367158400,0.0,0.0
2000-01-27 00:00:00-05:00,0.8213911211339626,0.8530017869772252,0.807709194239964,0.8303554654121399,340144000,0.0,0.0
2000-01-28 00:00:00-05:00,0.8166736476180633,0.8369602735129694,0.7595869395362729,0.7671351432800293,423348800,0.0,0.0
2000-01-31 00:00:00-05:00,0.7624173003455386,0.784119203900914,0.7133505912019833,0.7831756472587585,701680000,0.0,0.0
2000-02-01 00:00:00-05:00,0.7850630581448377,0.7926121193431409,0.754868577103874,0.7567555904388428,318035200,0.0,0.0
2000-02-02 00:00:00-05:00,0.7605304290887855,0.7709092020173943,0.7322221101183604,0.7459040880203247,464195200,0.0,0.0
2000-02-03 00:00:00-05:00,0.757227227261005,0.7869508312818547,0.7567554488190911,0.7798735499382019,475193600,0.0,0.0
