,Open,High,Low,Close,Volume,Returns,SMA_50,SMA_200,Target
0,0.0034142562645745195,0.0027781978208309688,0.004232153098548928,0.0031871354835614346,0.4537084939556507,0.2839607244194897,0.0,0.0,0.00467874170305764
1,0.0027955266432754394,0.0033985143688074343,0.004853413406597444,0.00467874170305764,0.5452756227805856,0.48836514674229625,0.00032331180621026495,0.0001618049559219542,0.004983206215263214
2,0.004864046218343007,0.0042125980610054695,0.00604392579737055,0.004983206215263214,0.5892320516755771,0.39156262026885624,0.0006466525480097601,0.0003186946371513191,0.003089367518530013
3,0.004266413515099446,0.003320453987875463,0.004315081222945057,0.003089367518530013,0.6229349971846802,0.22159415498044452,0.0009360961305611079,0.0004631475771341778,0.004032099970312605
4,0.0031231710766781093,0.0026666796873042464,0.00467490580028547,0.004032099970312605,0.39644357195411806,0.4442167259789037,0.0012425316961203678,0.0006171764108731728,0.0034999817817379375
5,0.0034423789052714857,0.002496611709011602,0.004599007124134739,0.0034999817817379375,0.3048544294482497,0.3257929813105999,0.0015377647710021758,0.0007670115400857484,0.0035348970090579926
6,0.002434136676095676,0.002065876070766866,0.004107058242695125,0.0035348970090579926,0.30746182765658875,0.3706683823905192,0.0018350819813964803,0.0009154374722536648,0.002920375686886835
7,0.0022611749370572004,0.0016546504409704135,0.00427994618955007,0.002920375686886835,0.24114439086231423,0.31866513464470314,0.002104465138408458,0.001061622248651431,0.002424566137603862
8,0.0017563475258745298,0.0011054200393876834,0.002829396170481731,0.002424566137603862,0.5050933171834056,0.32754290569670064,0.002354077280993891,0.0012083078504853614,0.0027932794637600886
9,0.0016522834210467297,0.0012448191779048795,0.003622138358403422,0.0027932794637600886,0.29912598047645794,0.39824743157195447,0.0026094499250999825,0.001356929005140263,0.0031927197885185388
10,0.002318826385209097,0.0015236185317050593,0.004019910564414239,0.0031927197885185388,0.2495218194397638,0.40046579284406636,0.0028599594574955436,0.001509777807609261,0.004086568257785417
11,0.0019096214490463559,0.002550976756419049,0.003433790119000163,0.004086568257785417,0.5085568029836007,0.4400667849349719,0.0031339451954738307,0.0016669900877230928,0.004245784891486033
12,0.0035942496609730964,0.0029175948252406284,0.005294758713404686,0.004245784891486033,0.364430787947794,0.3804431538226031,0.0034078150806540405,0.0018264435155099026,0.004449694614716906
13,0.00381924087913299,0.003199174545110088,0.00581482055680279,0.004449694614716906,0.2504904214008354,0.383908678976965,0.0036837981473771472,0.001985803574964168,0.00450695505466827
14,0.003584404112668811,0.003546278137893842,0.005509813172336425,0.00450695505466827,0.3381146553741356,0.3723512974940398,0.003963949650787002,0.002144900452481696,0.005560022821903404
15,0.003992201523428364,0.003990952331560556,0.005942725178458404,0.005560022821903404,0.4289773464092003,0.45016429778644995,0.004270211602810915,0.002310389761186221,0.00651671603607875
16,0.005117160078662156,0.00489285590436344,0.0065443074402975615,0.00651671603607875,0.4297527171709672,0.440736493780826,0.004614973239828686,0.0024791304028408886,0.006223428126590276
17,0.006154939515604495,0.005559179835843649,0.00768843973449769,0.006223428126590276,0.4599261358370746,0.3460352106738514,0.004947953563943321,0.002644246181535144,0.004927341851551123
18,0.005623390853647561,0.004880311860572542,0.0063039540803844635,0.004927341851551123,0.4418798094007467,0.2707068371694738,0.005241247015597,0.002798096699653703,0.0051270633460641715
19,0.004475936207191417,0.004120597226313132,0.006147937098692428,0.0051270633460641715,0.36350376738404117,0.3833173675417593,0.00551928539268455,0.002952728237274785,0.00472203871634861
20,0.004574363746910691,0.003745612602646907,0.005892125583099199,0.00472203871634861,0.22000391927256338,0.3366965292255831,0.005771213321158056,0.0031032255278029552,0.005344936495955431
21,0.0041609475078079605,0.0037093731045847456,0.006034085548210659,0.005344936495955431,0.1776006778656537,0.41629042271889893,0.006002501780984139,0.0032545207851859895,0.004759743431879591
22,0.004892168791281709,0.00393519265414926,0.006195726652332693,0.004759743431879591,0.1899845963729901,0.323067039020197,0.006199314038454029,0.003400671545421674,0.005321195207084843
23,0.003779865129303006,0.003684277281849599,0.005792330001501436,0.005321195207084843,0.25533587717074124,0.41147357554569025,0.006421599995913234,0.0035515253619276543,0.005417564431609359
24,0.00474451986215154,0.003921256880979711,0.006571016006113296,0.005417564431609359,0.1767103467701233,0.37525262941211524,0.0066429017567946474,0.003702506546733937,0.005015331954372357
25,0.004765608920057937,0.003795795999260186,0.006145127297920758,0.005015331954372357,0.19952385811081588,0.3371288134638197,0.006856821905291119,0.0038489714200321684,0.004796062728241818
26,0.004342346353951497,0.003489122090211322,0.006132479515146512,0.004796062728241818,0.13775346941157166,0.35094761664068624,0.007064605279165838,0.0039949439456190075,0.005784881681526306
27,0.004218599457679294,0.004163808308158809,0.00629693016530921,0.005784881681526306,0.27406707368055405,0.444595234063923,0.007286254432779728,0.0041482596788194465,0.006068397057339851
28,0.006022750438153722,0.005210681403400842,0.007417160658552822,0.006068397057339851,0.25522825473062216,0.389347764628702,0.007502490422384857,0.004295997943623071,0.006110295330123916
29,0.005446212496257312,0.004743705420070521,0.007376398270380911,0.006110295330123916,0.20070036705848104,0.37102279050140885,0.0077129079840702955,0.0044404084302048785,0.00587985216554391
30,0.00527184525871649,0.004534607999202675,0.0070910706127503415,0.00587985216554391,0.14614068184721388,0.3505481860758001,0.007922949272654627,0.004584674617328338,0.0073267679597774915
31,0.0055671432507728436,0.005712519592004139,0.007660327249849018,0.0073267679597774915,0.303015064108033,0.4772316455278437,0.008159969353632716,0.0047352058430470065,0.007620063862068864
32,0.006055094957599948,0.006027554751506313,0.007660328147118992,0.007620063862068864,0.34432740532646317,0.3892971650584839,0.008408857830384572,0.004885414486075532,0.00789100922319367
33,0.007247549941034673,0.006751028326682368,0.008982958683416892,0.00789100922319367,0.4783418029201747,0.38753110010306957,0.008658209331784628,0.005034460085672203,0.006279292490302367
34,0.006167591954236384,0.005559180010734091,0.006891484410116777,0.006279292490302367,0.566332931575699,0.2516403422934507,0.008864053303313565,0.005174804260319368,0.005364494884643453
35,0.005607923368240647,0.004728370830698339,0.006698917490887697,0.005364494884643453,0.23055091840423128,0.2993815247059168,0.00905837627180122,0.005308085364739187,0.005398011371456603
36,0.004570152211722196,0.003990952888152564,0.006295522384238507,0.005398011371456603,0.23441798835487296,0.37043507892394945,0.00925188865724643,0.0054425209943803204,0.0055153323966407805
37,0.004954043481450655,0.004023016603011131,0.006339093101477143,0.0055153323966407805,0.17084736974818265,0.37684095599027156,0.00944259324134556,0.005579766580871802,0.005036281090764386
38,0.0049076401561409105,0.003908713925251772,0.006462780414177589,0.005036281090764386,0.13923816989230506,0.3313440978678901,0.009617347799751853,0.005712283661724417,0.004234608288768933
39,0.0041665708094112686,0.0032716615250065334,0.005578682764420917,0.004234608288768933,0.19886344768281256,0.3060308964792275,0.009758031419712876,0.0058369566528471695,0.004772318775103597
40,0.0036012773024219832,0.0032242696993648526,0.005734704194550848,0.004772318775103597,0.13280039120154674,0.41017543240484233,0.00990980195365622,0.005963964192364085,0.005830968183028203
41,0.004090634899988191,0.00420283725061326,0.006159180847885845,0.005830968183028203,0.17261580211650268,0.4500614481900044,0.010076480224653794,0.006095615363106398,0.005567003203099781
42,0.004990599618123502,0.004230722180710106,0.006788871530627891,0.005567003203099781,0.1393604681197131,0.34789576893339996,0.01019762442534327,0.006221374976680828,0.005627063788332595
43,0.004646083652747615,0.004130351604745286,0.006739682969912529,0.005627063788332595,0.12238302819093134,0.3724439536983513,0.010318421454182637,0.006348535358158103,0.004875665716556864
44,0.004920291904631537,0.0040620471130387095,0.006185886700247702,0.004875665716556864,0.13958305089359568,0.3107324725426824,0.010409721024292051,0.006477452968738778,0.00472203871634861
45,0.004371871267157081,0.003663373171034448,0.006070631670755722,0.00472203871634861,0.10392333374596438,0.3559731503316559,0.01050249702731964,0.006597889850517,0.004766731805878867
46,0.004141256180583752,0.003249358522181618,0.0057923303940186285,0.004766731805878867,0.1356597237583463,0.3713443878951447,0.010576515092867125,0.006699030693907558,0.003944109867491372
47,0.004048453211262681,0.003200574905587325,0.005282109609533597,0.003944109867491372,0.16255799589446687,0.30399489597969276,0.010600859642229565,0.006782462954895423,0.0037164561911222915
48,0.0032876961446873035,0.0023990363877150686,0.004683342281342998,0.0037164561911222915,0.17811188445621923,0.34982881216936285,0.010589425445955952,0.006869265431311833,0.0045083484666399165
49,0.0029319272821415956,0.0029036503532980304,0.004826705145133045,0.0045083484666399165,0.15538887380380856,0.43098732694898334,0.010594693711136222,0.006957341299233623,0.003709475809925908
50,0.0038375203235854055,0.0032619103178769537,0.005126089663298972,0.003709475809925908,0.19425035854498193,0.30544288434440164,0.010605519928712566,0.007034338748507868,0.003939916310238281
51,0.0031456683468076077,0.0025677046652557156,0.00506565365779256,0.003939916310238281,0.16818860628433224,0.38624052204752674,0.010590206762085629,0.007114995012127361,0.0038631054744017873
52,0.0032342607463202513,0.0023976370442572725,0.005158418952034602,0.0038631054744017873,0.08928423592522404,0.361782374123794,0.010566991142467702,0.0071906086894340596,0.0031494227752275616
