,Open,High,Low,Close,Volume,Returns,SMA_50,SMA_200,Target
0,0.011822896804172554,0.011263466376288188,0.009648480791679966,0.00972629899863892,0.19247477753755568,0.246614844319217,0.016979426381078116,0.025566154210951632,0.009684924510777217
1,0.010686825740430006,0.010308205053031406,0.01013028899109359,0.00977002119987926,0.12653809816070755,0.43327341973130734,0.01669443371835151,0.02530045229263856,0.010594900851435177
2,0.009113780547142715,0.01087267148059929,0.008860079344016877,0.010687993057039703,0.1766725505657213,0.5055122327258734,0.016368467810741704,0.02505584587046176,0.01761482170868057
3,0.015274847183254253,0.01708194688202009,0.015561489354108567,0.017769594521299132,0.42761519094571765,1.0,0.01618818501144161,0.02484715201775902,0.0199114546596343
4,0.01728483305386868,0.019817491941517315,0.017751485224483256,0.020086406861363374,0.2620733873336136,0.5857158350281939,0.016079833470664686,0.024667087517923035,0.017788148700463628
5,0.019600687762079738,0.019904333251494044,0.01744488409381196,0.017944444452483155,0.3045522599552522,0.29270562314431625,0.01592959789454922,0.02446894114653122,0.017354811953412215
6,0.018202425489072666,0.017602990019262,0.017094475173987683,0.017507300187634436,0.14907099847745114,0.4003285381678028,0.015773898925220717,0.02426501869961608,0.01718148067994165
7,0.017721775881366024,0.01795036072482621,0.017269674668193777,0.01733244593714182,0.2744532206037216,0.4178060106705046,0.015622752153794144,0.02407164370919724,0.019391456557535103
8,0.01706635114798511,0.01907932307401969,0.017532480482935688,0.019561839790576938,0.18402348350811973,0.5813597582663932,0.015527147270963128,0.023905391600556013,0.02164474170421494
9,0.019644362620342304,0.021945116777391117,0.02020426135521016,0.021834923450437946,0.2002424152703115,0.5766813785244286,0.0154706950867359,0.023744162046525345,0.02259808511674056
10,0.02161067773985304,0.022596461201969543,0.022131482090555737,0.022796643424690285,0.17585216300970516,0.4888742751338022,0.015442468724718463,0.023570627118310795,0.02246808880248139
11,0.02265936926871158,0.02216224922811235,0.022569483683563853,0.022665504896475123,0.16628508707450962,0.42174183031085394,0.015416973969339606,0.023384032972409485,0.02298809546795559
12,0.022309819636005965,0.022553055571322825,0.022876097061695758,0.02319008060587874,0.1265942984778281,0.46140000543643134,0.015393300974807341,0.02323385366881353,0.023464758610843392
13,0.023620684840493414,0.023095825950160423,0.023708299483935436,0.023670931954387724,0.12089853341160253,0.45844062809301717,0.015386927735802334,0.02309045511047661,0.022034769182179982
14,0.022834158919006704,0.022249100054684917,0.02261329157940891,0.022228377908860775,0.10500789374576142,0.344146343976634,0.015345043970367612,0.02294780992416469,0.022901416986157816
15,0.022440892960330278,0.02259646387382315,0.02274468425329715,0.023102640522706674,0.11552900433256469,0.4830453354129266,0.015328654420504097,0.022820232997235464,0.023594737798352555
16,0.02318371162404996,0.02381225967831816,0.0236206804822228,0.023802053205368514,0.16604041008411885,0.47159943144481387,0.015316818058189883,0.022690395780528838,0.02285808202694639
17,0.02414501134404639,0.024159631767143155,0.02256948218748195,0.023058924800429186,0.340498188396485,0.38572301896821115,0.015294965744888925,0.02257010167317293,0.02385473470855841
18,0.02230980406838283,0.02342146758954934,0.022876081471055666,0.024064334581107436,0.14329881468733602,0.4900042121614494,0.015307712852674533,0.022458095079940676,0.021428092598282995
19,0.023314789564420013,0.0227267166380438,0.02173727400889667,0.02161637075490225,0.14790072967887344,0.28570070932526304,0.015272202146308932,0.022334033740240372,0.020778106745299625
20,0.021042634501466158,0.021206973560923027,0.020050980702275234,0.020960673794517843,0.13011607078909698,0.3890939011021673,0.015217571453024482,0.022207712284465067,0.022424749561582503
21,0.021960236382063257,0.02237934959712446,0.022087677606412982,0.022621784854889086,0.13157899245853427,0.5338639602722861,0.015198450476458281,0.022070592049668117,0.023291410210622823
22,0.02270306386263027,0.023117519069912128,0.023051282536603677,0.023496060426660737,0.0908056623875608,0.482609710920146,0.015207555681973631,0.021947033106872238,0.022511410916630274
23,0.022965226275156993,0.023551722779527995,0.023226472467891147,0.022709207660826795,0.14513217869096437,0.3828476060773116,0.015191166132110117,0.021807652557483286,0.02259808511674056
24,0.022965235118445657,0.02250961841774985,0.022427131868604018,0.022796643424690285,0.16980034837342917,0.43494223745729793,0.01518752369003221,0.021656970956241417,0.021298104847398823
25,0.022047633911925754,0.02146750718434659,0.02086128514616121,0.02148524086530428,0.12462009099653784,0.35051354535727014,0.015163850335628188,0.021498504064077925,0.021688098071863844
